name,address,access,madori,land_area,house_area,built_date,strong_point,prefecture_name,price,zip_code,hours,age,notes,built_time,recommendation,shop_id,source,image_url1,image_url2,image_url3,image_url4
名古屋市港区魁町３,愛知県名古屋市港区魁町３,あおなみ線「稲永」歩15分地下鉄名港線「築地口」歩16分地下鉄名港線「名古屋港」歩21分,3LDK,74.08,82.8,1960-6,古民家風一戸建て♪3LDK♪庭・広々ウッドデッキ・ロフト付き♪防犯カメラ2台設置♪大手小学校まで徒歩6分！2018年9月リフォーム♪水廻り全て新品です♪,愛知県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1050z2bsz1021z2ncz190731276.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F276%2F90731276%2F90731276_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F276%2F90731276%2F90731276_0022.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F276%2F90731276%2F90731276_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F276%2F90731276%2F90731276_0002.jpg&w=500
瀬戸市幸町,愛知県瀬戸市幸町,名鉄瀬戸線「尾張瀬戸」歩6分名鉄瀬戸線「瀬戸市役所前」歩19分愛知環状鉄道「瀬戸市」歩27分,2LDK,102.97,50,1961-3,■アピタ瀬戸店すぐ近くの旧住居付き店舗■・古民家風にリノベーションして住居として使用したり、カフェ等（許認可有）使い勝手は自由自在です。・お気軽にお問合せください。,愛知県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1050z2bsz1021z2ncz191016042.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F042%2F91016042%2F91016042_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F042%2F91016042%2F91016042_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F042%2F91016042%2F91016042_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F042%2F91016042%2F91016042_0003.jpg&w=500
神戸市兵庫区山王町２,兵庫県神戸市兵庫区山王町２,神戸高速鉄道南北線「湊川」歩19分地下鉄西神・山手線「湊川公園」歩20分神戸電鉄有馬線「湊川」歩19分,1LDK,81.91,43.96,1961-11,■平屋古民家再生プロジェクトにより室内リノベーション工事を行いました！■壁・天井・床を補強改修し新たな物件として生まれ変わりました！■室内は明るく上品な仕上がりに！,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190473982.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F982%2F90473982%2F90473982_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F982%2F90473982%2F90473982_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F982%2F90473982%2F90473982_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F982%2F90473982%2F90473982_0003.jpg&w=500
金沢市山の上町,石川県金沢市山の上町,北鉄「森山」歩8分,5LDK,152.7,111.29,1962-11,自然豊かな卯辰町に面す、古民家です！金沢市内を一望できるロケーション！セカンドウスにいかがですか？！,石川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz190030113.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F113%2F90030113%2F90030113_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F113%2F90030113%2F90030113_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F113%2F90030113%2F90030113_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F113%2F90030113%2F90030113_0003.jpg&w=500
国頭郡本部町字謝花,沖縄県国頭郡本部町字謝花,沖縄バス「謝花入り口」歩2分,3K,641.5,54.24,1962-1,【古民家リノベ物件】民泊仕様敷地１９０坪！使い方無限大！,沖縄県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz191029103.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F103%2F91029103%2F91029103_0009.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F103%2F91029103%2F91029103_0010.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F103%2F91029103%2F91029103_0011.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F103%2F91029103%2F91029103_0011.jpg&w=500
栃木市都賀町合戦場,栃木県栃木市都賀町合戦場,東武日光線「合戦場」歩7分,3DK,420,77.84,1962-1,土地100坪以上、駐車３台以上可、駅まで平坦、古民家風、閑静な住宅地、陽当り良好、南向き、全居室収納、和室、庭１０坪以上、南庭、浴室に窓、通風良好、平坦地,栃木県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz188094689.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F689%2F88094689%2F88094689_0013.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F689%2F88094689%2F88094689_0014.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F689%2F88094689%2F88094689_0018.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F689%2F88094689%2F88094689_0018.jpg&w=500
山武市島,千葉県山武市島,ＪＲ東金線「求名」歩30分ＪＲ総武本線「成東」車2.1kmＪＲ東金線「東金」車6.4km,6DK+S（納戸）,655.32,113.84,1962-4,“千葉・南房総で田舎暮らし”海の見える暮らし・里山の古民家など物件充実！お気軽にフリーダイヤル「0120-633-311」へお問い合わせください！！,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190610745.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F745%2F90610745%2F90610745_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F745%2F90610745%2F90610745_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F745%2F90610745%2F90610745_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F745%2F90610745%2F90610745_0003.jpg&w=500
山梨市水口,山梨県山梨市水口,ＪＲ中央線「山梨市」車6km,6LDK,503.89,304.72,1962-5,■再生古民家■平成１８年内外装リフォーム済み■建物９２坪■田舎暮らし,山梨県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz166522041.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F026%2F53002026%2F53002026_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F026%2F53002026%2F53002026_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F026%2F53002026%2F53002026_0012.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F026%2F53002026%2F53002026_0012.jpg&w=500
福津市西福間３,福岡県福津市西福間３,ＪＲ鹿児島本線「福間」歩19分,5DK,101.96,136.88,1963-11,■５DKの古民家！■お住まいはもちろん！カフェや雑貨屋さんもオススメです♪■収納スペース多く、珍しい間取り！■リフォーム内容ご相談下さい♪,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz189464160.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F160%2F89464160%2F89464160_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F160%2F89464160%2F89464160_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F160%2F89464160%2F89464160_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F160%2F89464160%2F89464160_0003.jpg&w=500
丹波市青垣町大稗,兵庫県丹波市青垣町大稗,ＪＲ福知山線「石生」車22.2km,6DDKK,940.68,178.79,1963-1,静かな山すそに建つ古民家です,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz188707286.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F286%2F88707286%2F88707286_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F286%2F88707286%2F88707286_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F286%2F88707286%2F88707286_0018.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F286%2F88707286%2F88707286_0018.jpg&w=500
松山市溝辺町,愛媛県松山市溝辺町,伊予鉄バス「溝辺」歩5分伊予鉄道城南線「道後温泉」歩34分,3LDK+S（納戸）,360.02,117.18,1963-1,駐車３台以上可、土地100坪以上、和室、古民家風　【リフォーム　Ｈ13年　トイレ、洗面所　天井　Ｈ17年　屋根葺替、キッチン、ロフト吹抜け、壁に筋交い補強　,愛媛県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1070z2bsz1021z2ncz186343853.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F853%2F86343853%2F86343853_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F853%2F86343853%2F86343853_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F853%2F86343853%2F86343853_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F853%2F86343853%2F86343853_0003.jpg&w=500
呉市音戸町南隠渡２-4-15,広島県呉市音戸町南隠渡２-4-15,広電バス「音戸市民センター」歩4分ＪＲ呉線「呉」車9.4km,6DK,258.27,66.94,1963-3,音戸町南隠渡の閑静な住宅地に立地する和風建築の家募集開始です！！古民家リフォームに興味がある方、是非一度ご覧ください♪,広島県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz191055380.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F380%2F91055380%2F91055380_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F380%2F91055380%2F91055380_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F380%2F91055380%2F91055380_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F380%2F91055380%2F91055380_0003.jpg&w=500
横浜市中区西之谷町,神奈川県横浜市中区西之谷町,ＪＲ根岸線「山手」歩12分ＪＲ根岸線「石川町」歩20分みなとみらい線「元町・中華街」歩18分,4DK+S（納戸）,94.57,91.08,1963-8,～人気の山手エリア　古民家風ヴィンテージハウスの登場！内装リフォームされていますが自分好みでＤＩＹも楽しめます！現地見学は、いつでも対応可能です！！～,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190870169.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F169%2F90870169%2F90870169_0008.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F169%2F90870169%2F90870169_0009.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F169%2F90870169%2F90870169_0020.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F169%2F90870169%2F90870169_0020.jpg&w=500
下伊那郡高森町大島山,長野県下伊那郡高森町大島山,ＪＲ飯田線「下市田」歩47分ＪＲ飯田線「市田」歩48分,6DK,1072.15,174.21,1964-1,床暖房、オール電化へリフォーム済みの古民家風住宅です！バリアフリー住宅です。,長野県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz190678275.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F275%2F90678275%2F90678275_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F275%2F90678275%2F90678275_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F275%2F90678275%2F90678275_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F275%2F90678275%2F90678275_0003.jpg&w=500
下関市上田中町４,山口県下関市上田中町４,サンデン交通「上田中町青我」歩3分,5K,462.67,101.85,1964-1,駐車３台以上可、土地100坪以上、陽当り良好、和室、庭１０坪以上、２階建、浴室に窓、通風良好、眺望良好、全居室６畳以上、都市ガス、高台に立地、古民家風,山口県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz187653241.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F241%2F87653241%2F87653241_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F241%2F87653241%2F87653241_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F241%2F87653241%2F87653241_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F241%2F87653241%2F87653241_0004.jpg&w=500
下関市上田中町４,山口県下関市上田中町４,サンデン交通「上田中町菁莪」歩4分,5K,462.67,101.85,1964-4,140坪の広々敷地・古民家風の5K,山口県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz190400027.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F027%2F90400027%2F90400027_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F027%2F90400027%2F90400027_0002.jpg&w=500,"",""
西村山郡朝日町大字松程,山形県西村山郡朝日町大字松程,山交バス「朝日町役場前バス停」車4.4km,9K,1249.18,185.95,1965-1,築100年以上の古民家です。350坪超の敷地には蔵もあります。のどかな場所で古民家を活用しませんか。,山形県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1020z2bsz1021z2ncz189013815.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F815%2F89013815%2F89013815_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F815%2F89013815%2F89013815_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F815%2F89013815%2F89013815_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F815%2F89013815%2F89013815_0003.jpg&w=500
都城市甲斐元町,宮崎県都城市甲斐元町,宮崎交通「甲斐元町」歩2分,5DK,602.1,119.27,1965-2,都城市役所からも近い場所にある希少物件です。平成22年に大幅改築もされてます。和室は古民家風の情緒ある空間があり、小料理屋にも向く物件です。敷地は横に長く東側のスペースが,宮崎県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz187899383.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F87899383%2F87899383_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F87899383%2F87899383_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F87899383%2F87899383_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F87899383%2F87899383_0003.jpg&w=500
小田原市南町４,神奈川県小田原市南町４,ＪＲ東海道本線「小田原」歩17分ＪＲ東海道本線「早川」歩16分箱根登山鉄道「箱根板橋」歩12分,6K,367.3,68.42,1965-1,城下町小田原で平屋一戸建て庭付きの暮らし。古民家再生住宅,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190311874.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F874%2F90311874%2F90311874_0019.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F874%2F90311874%2F90311874_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F874%2F90311874%2F90311874_0016.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F874%2F90311874%2F90311874_0016.jpg&w=500
倉敷市鶴形２-9-37,岡山県倉敷市鶴形２-9-37,ＪＲ山陽本線「倉敷」歩15分水島臨海鉄道「倉敷市」歩15分,5DK,388.81,99.17,1965-10,◆倉敷の街に調和する古民家　◆自分好みにリフォームいかがでしょう,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz190929524.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F524%2F90929524%2F90929524_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F524%2F90929524%2F90929524_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F524%2F90929524%2F90929524_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F524%2F90929524%2F90929524_0004.jpg&w=500
大阪市淀川区三津屋北１,大阪府大阪市淀川区三津屋北１,阪急神戸線「神崎川」歩3分,4LDK,68.45,93.91,1965-1,■阪急神戸線「神崎川」徒歩３分■建築条件なし！お好きなハウスメーカーで建築していただけます！■阪急梅田駅まで３駅６分■人気の古民家風建築,大阪府,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190936578.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F578%2F90936578%2F90936578_0024.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F578%2F90936578%2F90936578_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F578%2F90936578%2F90936578_0018.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F578%2F90936578%2F90936578_0018.jpg&w=500
石岡市月岡786,茨城県石岡市月岡786,つくばエクスプレス「つくば」車16km,3DK+S（納戸）,1656.33,162.46,1965-1,正確な築年は不明90年以上は経過しているものと思われます。2005年に再生古民家としてデビューしました。正確に不便は感じません。この雰囲気をこよなく愛する方よろしく,茨城県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190295491.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F491%2F90295491%2F90295491_0003.jpg&w=500
